seg_id,s_start,s_end,length_m,n_samples,valid_ratio,mean_speed_mps,mean_speed_kmh,grms,iri_psd_raw,iri_psd,psd_band_power,psd_sqrt_scalar,psd_scalar_mode,psd_n_samples_used,psd_df_hz,fs_used_hz,iri_multi,anomaly_count
105,10500.295905835335,10599.75547964815,99.4595738128155,324,1.0,16.198333865619794,58.31400191623126,0.054439865384414254,-0.7857741307570323,0.0,0.002568403370968621,0.05067941762657323,band_power_sqrt,324,0.25062656641596814,52.631578947353304,2.5505739111698498,0
106,10600.068002304517,10699.987208550792,99.91920624627528,319,1.0,16.53585137358154,59.52906494489355,0.05018460086943755,-0.7982478751719762,0.0,0.0011946333734186756,0.03456346877005657,band_power_sqrt,319,0.25062656641596814,52.631578947353304,2.2635452190564846,0
107,10700.282450745179,10799.900797934435,99.61834718925638,400,1.0,13.141475560350477,47.30931201726172,0.1080501942224447,-0.7109785333458628,0.0,0.021701578527533256,0.14731455640069402,band_power_sqrt,400,0.25062656641596814,52.631578947353304,5.908527052237714,0
108,10800.095104444228,10899.998239143444,99.90313469921603,753,1.0,7.000806226198807,25.202902414315705,0.031131425431161427,-0.8118735712910842,0.0,0.00028761481122637026,0.016959210218237472,band_power_sqrt,753,0.25062656641596814,52.631578947353304,3.3643591828371004,0
109,10900.153762747734,10999.806446607234,99.65268385950003,500,1.0,10.502457307577837,37.80884630728021,0.04094874072183557,-0.8045206528688008,0.0,0.0007000842279112407,0.026459104820670723,band_power_sqrt,500,0.25062656641596814,52.631578947353304,3.102009854685953,0
110,11000.02898161186,11099.833488430462,99.80450681860202,447,1.0,11.779961032104726,42.40785971557702,0.0481980308281971,-0.7976372624790695,0.0,0.0012497903515402663,0.03535237405804971,band_power_sqrt,447,0.25062656641596814,52.631578947353304,3.190853328340256,0
111,11100.068312728503,11199.830538009946,99.76222528144353,463,1.0,11.37684727968299,40.95665020685876,0.036927372654714595,-0.7991563544855369,0.0,0.0011148735944641814,0.03338972288690311,band_power_sqrt,463,0.25062656641596814,52.631578947353304,2.7107863795737126,0
112,11200.033496003965,11299.813938101097,99.78044209713153,403,1.0,13.050632597700153,46.98227735172055,0.05473034271709259,-0.7851945524636279,0.0,0.002644862510884871,0.05142822679117831,band_power_sqrt,403,0.25062656641596814,52.631578947353304,3.245094204420866,0
113,11300.109188554818,11399.951648061806,99.84245950698823,289,1.0,18.23758875766303,65.65531952758691,0.04255546003018286,-0.7824448209733722,0.0,0.003022894026781801,0.05498085145559135,band_power_sqrt,289,0.25062656641596814,52.631578947353304,1.512071577063586,0
114,11400.332032247938,11499.75077766709,99.4187454191524,282,1.0,18.61930136419633,67.02948491110678,0.04018004226461958,-0.8020878463908285,0.0,0.0008762941313126649,0.02960226564492429,band_power_sqrt,282,0.25062656641596814,52.631578947353304,1.31009063208925,0
115,11500.082279049502,11599.967979370764,99.88570032126154,305,1.0,17.29500132441087,62.26200476787913,0.07875335022637564,-0.7893475927651179,0.0,0.0021217577429939955,0.04606254164713445,band_power_sqrt,305,0.25062656641596814,52.631578947353304,3.537148297318475,0
116,11600.3043513465,11699.876744214875,99.57239286837466,297,1.0,17.694043964892145,63.698558273611724,0.04974735656197493,-0.8033677462516018,0.0,0.0007811269392115301,0.027948648253744404,band_power_sqrt,297,0.25062656641596814,52.631578947353304,1.9913734857818755,0
117,11700.21622588063,11799.873434475865,99.65720859523572,298,1.0,17.667831969908473,63.604195091670505,0.05411644299918654,-0.7953231841168076,0.0,0.0014701196525397405,0.038342139383969444,band_power_sqrt,298,0.25062656641596814,52.631578947353304,2.216887706218836,0
118,11800.17231517899,11899.893823170136,99.7215079911457,511,1.0,10.30322754600534,37.09161916561923,0.02464391151433483,-0.8133897311627611,0.0,0.00022501042016865653,0.015000347334933833,band_power_sqrt,511,0.25062656641596814,52.631578947353304,2.3245844774641746,0
119,11900.03686280266,11999.910322782944,99.87345998028286,1579,1.0,3.3342279323278388,12.003220556380219,0.012979752116071074,-0.8180946323967397,0.0,7.95960808581146e-05,0.00892166357010365,band_power_sqrt,1579,0.25062656641596814,52.631578947353304,3.242947893097883,0
120,12000.129332956833,12099.751289777196,99.62195682036327,381,1.0,13.790138124295156,49.64449724746256,0.025546602925638727,-0.8091215765955909,0.0,0.00042085533356316167,0.020514758920425112,band_power_sqrt,381,0.25062656641596814,52.631578947353304,1.6168352243703863,0
121,12100.038609638577,12199.8751594097,99.83654977112201,361,1.0,14.597823504095052,52.55216461474219,0.041498132032366554,-0.8049460643060874,0.0,0.0006713010316146559,0.025909477640713947,band_power_sqrt,361,0.25062656641596814,52.631578947353304,2.245056126984154,0
122,12200.14399251781,12299.911484566492,99.76749204868247,372,1.0,14.153449253594674,50.95241731294083,0.05555239457970788,-0.7837959998905736,0.0,0.002833980371468079,0.05323514226024083,band_power_sqrt,372,0.25062656641596814,52.631578947353304,3.04825145647445,0
123,12300.190975966914,12399.925731067317,99.73475510040225,360,1.0,14.620928112761334,52.635341205940804,0.06798442764938549,-0.7668461930175045,0.0,0.005645135619783378,0.07513411754844385,band_power_sqrt,360,0.25062656641596814,52.631578947353304,3.5728559269606297,0
124,12400.169859507097,12499.98784535475,99.81798584765238,1174,1.0,4.485869792099585,16.149131251558508,0.016656866805505592,-0.816711902249145,0.0,0.00011466419006557892,0.010708136629011553,band_power_sqrt,1174,0.25062656641596814,52.631578947353304,3.1792256625595305,0
125,12500.00509333082,12599.922176476937,99.91708314611788,2778,1.0,1.893480666935545,6.816530400967962,0.020551244394384525,-0.8141344909196253,0.0,0.00019706896549971008,0.014038125426840653,band_power_sqrt,2778,0.25062656641596814,52.631578947353304,3.935146793867351,0
126,12600.082689033807,12699.917802882917,99.83511384911071,571,1.0,9.216053503565837,33.17779261283701,0.06790825399030109,-0.7835150691679116,0.0,0.0028727565219490627,0.05359810185024338,band_power_sqrt,571,0.25062656641596814,52.631578947353304,4.73647578402173,0
127,12700.042342978213,12799.93336788567,99.89102490745609,1273,1.0,4.135529700862634,14.887906923105481,0.051378282142463094,-0.7876268579958982,0.0,0.002331510097648307,0.04828571318359404,band_power_sqrt,1273,0.25062656641596814,52.631578947353304,5.002080742022414,0
128,12800.04273319847,12899.87345797671,99.83072477823953,744,1.0,7.070142978331464,25.45251472199327,0.08598131390418771,-0.7685338044679458,0.0,0.0053222483255282544,0.0729537409974859,band_power_sqrt,744,0.25062656641596814,52.631578947353304,6.1094288323391295,0
129,12900.043384499035,12999.99263630702,99.949251807986,659,1.0,7.997991584623933,28.792769704646158,0.06891496738713891,-0.780816183554449,0.0,0.0032587011258907654,0.05708503416737845,band_power_sqrt,659,0.25062656641596814,52.631578947353304,5.05023497664206,0
130,13000.145243362043,13099.840553170543,99.69530980849959,526,1.0,9.989925083376365,35.963730300154914,0.07204511226395945,-0.7775220184344992,0.0,0.0037627258203200144,0.06134106145413539,band_power_sqrt,526,0.25062656641596814,52.631578947353304,4.777486231113144,0
131,13100.070634501764,13199.845532233363,99.77489773159868,436,1.0,12.069766112870646,43.451158006334325,0.13026307257582728,-0.7239462533557595,0.0,0.017046017050989085,0.1305603961811892,band_power_sqrt,436,0.25062656641596814,52.631578947353304,7.257768331635569,0
132,13200.066804062704,13299.96781807362,99.90101401091488,430,1.0,12.25495776245772,44.11784794484779,0.07712525714666174,-0.7862000425230669,0.0,0.00251293108088425,0.05012914402704529,band_power_sqrt,430,0.25062656641596814,52.631578947353304,4.543872062929151,0
133,13300.20830428654,13399.801134902169,99.59283061562928,401,1.0,13.102936633808353,47.170571881710075,0.06607813632851078,-0.7942766871009728,0.0,0.0015756297289351094,0.039694202711921416,band_power_sqrt,401,0.25062656641596814,52.631578947353304,3.8048175071480586,0
134,13400.0554066709,13499.815546177537,99.76013950663764,373,1.0,14.113331453723745,50.80799323340548,0.041920436234757476,-0.7978158998455078,0.0,0.0012335251307170675,0.03512157642699239,band_power_sqrt,373,0.25062656641596814,52.631578947353304,2.370956757328667,0
135,13500.100240377806,13599.9008360163,99.800595638495,354,1.0,14.88278532597657,53.57802717351566,0.08300354906355646,-0.7658158999373432,0.0,0.005846933778396342,0.07646524555898805,band_power_sqrt,354,0.25062656641596814,52.631578947353304,4.272056958467221,0
136,13600.184163354357,13699.896085793858,99.711922439501,370,1.0,14.214114337942254,51.17081161659212,0.04525473549661165,-0.802145716776974,0.0,0.0008718731206696436,0.02952749770416795,band_power_sqrt,370,0.25062656641596814,52.631578947353304,2.516969593193971,0
137,13700.129166921297,13799.992659960979,99.863493039682,729,1.0,7.2280129215629225,26.02084651762652,0.01967591650823094,-0.8153828845879231,0.0,0.0001543859357564085,0.01242521371069361,band_power_sqrt,729,0.25062656641596814,52.631578947353304,2.7388413276365897,0
138,13800.040057427044,13899.867639173934,99.82758174688934,1407,1.0,3.737333587604909,13.454400915377674,0.03623395640411456,-0.8163179125808894,0.0,0.00012582484017566916,0.011217167208153276,band_power_sqrt,1407,0.25062656641596814,52.631578947353304,4.326028631332384,0
139,13900.038330881247,13999.971206826496,99.93287594524918,470,1.0,11.209467360469223,40.354082497689205,0.09068124079751555,-0.7584116997810051,0.0,0.007401401034351233,0.08603139563177639,band_power_sqrt,470,0.25062656641596814,52.631578947353304,5.451835087069629,0
140,14000.217778943503,14099.813715453307,99.59593650980423,380,1.0,13.826479052025794,49.77532458729286,0.08386404867669718,-0.7643871868675728,0.0,0.006132632780860076,0.07831112807807122,band_power_sqrt,380,0.25062656641596814,52.631578947353304,4.54351945417383,0
141,14100.072229519938,14199.9367938629,99.8645643429627,442,1.0,11.923891345323113,42.92600884316321,0.06294604547520706,-0.7824373344428037,0.0,0.0030239577271226675,0.05499052397570574,band_power_sqrt,442,0.25062656641596814,52.631578947353304,3.9018844777226267,0
142,14200.154191727057,14299.877065183862,99.72287345680525,466,1.0,11.282453138822014,40.61683129975925,0.08110689036627691,-0.7641990934812616,0.0,0.0061707533493252234,0.07855414278906761,band_power_sqrt,466,0.25062656641596814,52.631578947353304,4.9542888452454985,0
143,14300.093243005575,14399.858662673754,99.76541966817967,461,1.0,11.416014911378827,41.09765368096378,0.053370541692368136,-0.7875565039064492,0.0,0.002340296389285754,0.04837660993998809,band_power_sqrt,461,0.25062656641596814,52.631578947353304,3.529746437102138,0
144,14400.082483195127,14499.853056940008,99.7705737448814,498,1.0,10.57077370649718,38.054785343389845,0.05950640856256851,-0.7925265532760748,0.0,0.0017602520250045138,0.04195535752445108,band_power_sqrt,498,0.25062656641596814,52.631578947353304,4.0210753582650565,0
145,14500.046541575062,14599.859357152654,99.81281557759212,714,1.0,7.372331928853083,26.5403949438711,0.06286611760633191,-0.7857697002453913,0.0,0.002568983599470606,0.050685141801820044,band_power_sqrt,714,0.25062656641596814,52.631578947353304,4.880999341318356,0
146,14600.013470875625,14699.957118308954,99.9436474333288,631,1.0,8.349493818478274,30.05817774652179,0.08691146474098708,-0.7675647804163737,0.0,0.005506487404969265,0.0742057100563647,band_power_sqrt,631,0.25062656641596814,52.631578947353304,5.879894240975163,0
147,14700.113521982017,14799.986560057678,99.87303807566059,990,1.0,5.317762693809816,19.14394569771534,0.07137200789373822,-0.7813970800207576,0.0,0.003173578361870969,0.05633452193700564,band_power_sqrt,990,0.25062656641596814,52.631578947353304,5.7528026953499865,0
148,14800.063181467327,14899.941520610104,99.8783391427769,1099,1.0,4.786812175087679,17.232523830315646,0.056772725118408265,-0.7921094418219669,0.0,0.001805762235947656,0.04249426121192903,band_power_sqrt,1099,0.25062656641596814,52.631578947353304,5.132852098139365,0
149,14900.034797432889,14999.974724325826,99.93992689293736,2086,1.0,2.52462428388029,9.088647421969045,0.04438889946127807,-0.7937693806915826,0.0,0.001628093234226192,0.04034963734937641,band_power_sqrt,2086,0.25062656641596814,52.631578947353304,4.99833057557337,0
150,15000.049094455228,15099.882100327595,99.83300587236772,873,1.0,6.020713212399877,21.674567564639556,0.049648447553911,-0.7923940977426315,0.0,0.0017746410505796754,0.04212648870461049,band_power_sqrt,873,0.25062656641596814,52.631578947353304,4.507835827034428,0
151,15100.075400693366,15140.68858140516,40.613180711794485,324,1.0,6.558297680687419,23.60987165047471,0.09595286772478127,-0.7717164720155895,0.0,0.0047391889417460475,0.06884176742171898,band_power_sqrt,324,0.25062656641596814,52.631578947353304,6.7217560048825105,0
